Customer ID,Priority Level,Time of arrival,Number of people at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
493,1,784.21,10,78,0,784.591,791.711,0.381448,
494,1,785.355,10,78,0,787.376,788.227,2.02048,
495,1,786.463,11,78,0,786.939,800.229,0.476105,
496,1,790.157,10,79,0,792.622,797.192,2.46527,
497,0,791.841,10,79,0,793.859,811.381,2.01707,
498,0,791.875,11,79,0,823.631,828.282,31.7554,
499,0,792.358,11,79,0,795.225,804.732,2.86707,
500,1,794.151,11,79,0,801.518,806.438,7.36631,
501,0,794.312,12,79,0,796.419,825.128,2.10642,
502,0,801.239,7,80,0,810.752,817.183,9.51306,
503,1,802.901,8,80,0,804.553,808.982,1.65183,
504,0,802.961,9,80,0,812.668,823.062,9.70673,
505,1,803.441,10,80,0,804.867,809.237,1.4258,
506,1,803.9,11,80,0,808.349,811.469,4.44883,
507,1,805.12,11,80,0,806.371,808.925,1.25148,
508,1,806.836,10,80,0,817.029,818.743,10.1934,
509,1,806.985,11,80,0,814.179,814.529,7.19388,
510,1,807.474,12,80,0,817.589,829.544,10.1154,
511,0,808.021,13,80,0,812.156,822.806,4.13514,
512,1,808.655,14,80,0,813.303,815.118,4.64796,
513,0,809.495,12,80,0,817.681,828.047,8.18541,
514,1,813.236,11,81,0,819.265,830.341,6.02947,
515,1,814.92,11,81,0,815.342,819.468,0.422704,
516,0,815.826,11,81,0,822.206,834.925,6.38044,
517,0,815.859,12,81,0,832.692,867.184,16.8324,
518,1,816.285,13,81,0,824.439,830.306,8.15423,
519,1,816.887,14,81,0,817.236,829.467,0.349666,
520,1,819.934,12,81,0,820.822,821.789,0.88786,
521,1,821.556,13,82,0,822.287,831.988,0.73069,
522,1,821.656,14,82,0,822.586,846.957,0.929929,
523,0,824.078,12,82,0,824.252,828.879,0.173924,
524,1,824.655,13,82,0,830.325,830.781,5.6704,
525,1,825.32,13,82,0,831.23,838.411,5.90946,
526,1,826.321,14,82,0,828.66,838.877,2.33845,
527,1,827.839,15,82,0,829.779,833.789,1.94008,
528,1,828.532,14,82,0,828.557,837.531,0.0254171,
529,0,828.931,14,82,0,833.834,835.972,4.90311,
530,1,829.716,13,82,0,847.42,853.253,17.7041,
531,1,834.073,9,83,0,837.909,847.101,3.83605,
532,1,834.686,10,83,0,847.463,848.925,12.7775,
533,1,835.244,10,83,0,837.158,845.887,1.91384,
534,1,835.353,11,83,0,836.241,840.441,0.88786,
535,1,836.94,11,83,0,839.513,845.854,2.57237,
536,1,839.377,9,83,0,845.567,846.303,6.19038,
537,0,841.465,9,84,0,843.214,857.121,1.74968,
538,0,842.176,10,84,0,848.776,870.997,6.60028,
539,1,842.645,11,84,0,851.253,852.082,8.60751,
540,1,843.174,12,84,0,850.63,857.239,7.45603,
541,1,844.078,13,84,0,844.994,849.147,0.916233,
542,1,844.511,14,84,0,846.504,849.595,1.99314,
543,1,851.838,7,85,0,852.239,857.02,0.401062,
544,1,852.451,7,85,0,859.353,860.771,6.9022,
545,1,852.476,8,85,0,858.437,865.028,5.9614,
546,1,853.431,8,85,0,856.285,857.718,2.85439,
547,1,855.39,9,85,0,864.116,869.916,8.72599,
548,1,855.404,10,85,0,857.074,859.407,1.66956,
549,1,858.508,7,85,0,860.547,873.355,2.03837,
550,1,861.002,6,86,0,880.338,881.121,19.3353,
551,1,862.336,7,86,0,868.128,872.921,5.79169,
552,0,865.883,7,86,0,868.334,870.983,2.4516,
553,1,866.133,8,86,0,867.094,879.803,0.960358,
554,1,867.586,8,86,0,870.867,872.776,3.28078,
555,1,868.186,9,86,0,879.229,881.465,11.0431,
556,1,872.656,7,87,0,875.377,879.882,2.72086,
557,1,876.694,5,87,0,877.582,895.631,0.88786,
558,0,878.793,6,87,0,887.411,909.31,8.61813,
559,1,879.93,5,87,0,888.317,894.306,8.38707,
560,1,880.614,6,88,0,880.964,896.067,0.349666,
561,1,881.398,6,88,0,891.42,891.445,10.0218,
562,1,882.014,6,88,0,883.945,885.999,1.93153,
563,1,882.016,7,88,0,884.577,885.441,2.56157,
564,1,882.309,8,88,0,884.031,884.514,1.72149,
565,1,883.5,9,88,0,890.274,891.521,6.77339,
566,1,883.826,10,88,0,902.751,908.347,18.9243,
567,1,885.387,10,88,0,896.212,897.056,10.8255,
568,1,886.142,9,88,0,888.997,894.225,2.85439,
569,1,886.388,10,88,0,895.689,899.803,9.30181,
570,1,887.343,11,88,0,894.776,919.354,7.43358,
571,1,889.837,12,88,0,894.179,896.028,4.34232,
572,1,889.968,13,88,0,896.431,896.643,6.46287,
573,1,891.993,12,89,0,918.617,919.948,26.6238,
574,1,892.921,13,89,0,901.359,912.972,8.43804,
575,1,893.238,14,89,0,897.554,902.033,4.3154,
576,0,894.668,13,89,0,903.948,910.027,9.28047,
577,1,896.881,10,89,0,900.321,900.785,3.44029,
578,0,897.624,10,89,0,898.977,900.027,1.35299,
579,1,898.372,11,89,0,902.481,903.721,4.10914,
580,0,899.673,12,89,0,904.28,904.625,4.60699,
581,1,901.126,10,90,0,902.647,906.066,1.52115,
582,1,901.861,11,90,0,903.917,904.373,2.0563,
583,1,904.695,8,90,0,906.863,909.493,2.16772,
584,1,904.931,9,90,0,906.733,906.946,1.80257,
585,1,905.721,10,90,0,913.049,916.14,7.32814,
586,1,908.522,8,90,0,932.064,933.839,23.5418,
587,1,910.828,6,91,0,916.686,933.791,5.85804,
588,1,911.949,7,91,0,916.18,917.939,4.23143,
589,0,913.783,7,91,0,929.355,932.683,15.5717,
590,1,914.471,8,91,0,919.005,919.293,4.53408,
591,0,922.439,4,92,0,926.771,940.573,4.33239,
592,0,922.592,5,92,0,930.265,934.426,7.67231,
593,1,924.713,6,92,0,928.48,930.389,3.76741,
594,1,924.974,7,92,0,927.368,927.837,2.39484,
595,1,925.535,8,92,0,934.261,943.541,8.72599,
596,1,925.815,9,92,0,927.5,928.43,1.68508,
597,1,927.873,9,92,0,928.618,944.538,0.744937,
598,0,929.652,9,92,0,946.408,958.801,16.7558,
599,1,931.184,9,93,0,932.027,936.433,0.843305,
600,1,933.448,9,93,0,936.856,948.431,3.4083,
601,1,935.603,7,93,0,936.356,946.699,0.752671,
602,0,937.942,7,93,0,945.658,946.584,7.71552,
603,1,940.868,7,94,0,941.105,941.349,0.237354,
604,1,945.729,5,94,0,953.096,953.707,7.36631,
605,1,946.773,4,94,0,971.227,981.919,24.4535,
606,0,947.718,5,94,0,947.725,949.18,0.00745588,
607,1,948.449,5,94,0,952.639,955.121,4.19035,
608,1,950.879,5,95,0,951.288,954.492,0.408949,
609,1,951.791,6,95,0,951.985,958.294,0.193434,
610,0,955.83,4,95,0,957.553,970.884,1.72378,
611,0,956.374,5,95,0,967.028,968.589,10.6533,
612,0,956.927,6,95,0,959.081,960.998,2.15408,
613,1,957.598,7,95,0,964.904,971.337,7.30523,
614,0,960.076,6,96,0,963.302,966.889,3.22648,
615,0,962.273,6,96,0,963.806,967.248,1.5333,
616,1,962.415,7,96,0,963.375,969.242,0.960358,
617,1,969.471,4,96,0,978.171,985.533,8.69982,
618,0,970.291,5,97,0,974.234,977.013,3.94263,
619,1,973.776,4,97,0,978.273,979.684,4.49678,
620,1,973.799,5,97,0,974.911,980.277,1.1126,
621,1,974.138,6,97,0,975.077,975.197,0.938264,
622,0,974.606,7,97,0,977.717,979.269,3.1112,
623,1,976.236,7,97,0,981.39,989.19,5.15351,
624,1,979.18,7,97,0,988.589,989.072,9.40898,
625,1,980.093,6,98,0,981.895,991.317,1.80257,
626,1,981.493,6,98,0,987.071,987.968,5.57824,
627,1,981.631,7,98,0,985.332,1004.45,3.70181,
628,1,983.644,7,98,0,989.886,1005.06,6.24266,
629,0,984.139,8,98,0,985.787,995.165,1.64746,
630,1,984.476,9,98,0,986.146,986.784,1.66956,
631,0,985.97,9,98,0,1006.87,1010.27,20.8958,
632,1,986.734,10,98,0,992.208,993.316,5.47465,
633,1,989.064,9,98,0,1003.73,1034.52,14.67,
634,1,991.508,7,99,0,993.414,995.598,1.90623,
635,1,991.829,8,99,0,993.448,999.11,1.61913,
636,1,992.35,9,99,0,1008.37,1010.96,16.0178,
637,1,992.583,10,99,0,1011.92,1023.65,19.3353,
638,1,995.064,10,99,0,1013.49,1027.17,18.4252,
639,1,995.485,10,99,0,996.613,1001.88,1.12727,
640,1,995.682,10,99,0,1003.65,1003.94,7.96727,
641,1,995.85,11,99,0,1000.22,1011.76,4.36894,
642,1,996.694,12,99,0,999.579,1013.14,2.88476,
643,1,1003.34,11,100,0,1015.17,1015.98,11.8242,
644,1,1004.89,10,100,0,1019.94,1027.45,15.0503,
645,1,1005.24,10,100,0,1013.44,1014.52,8.20082,
646,1,1009.45,11,100,0,1013.05,1016.82,3.60495,
647,1,1011.9,9,101,0,1019.39,1019.72,7.49233,
648,1,1012.39,10,101,0,1013.39,1015.17,1.00489,
649,0,1014.57,9,101,0,1016.35,1028.68,1.77757,
650,1,1014.76,10,101,0,1028.41,1029.99,13.6478,
651,1,1017.07,8,101,0,1020.35,1025.97,3.28078,
652,0,1017.63,9,101,0,1020.51,1032.41,2.87857,
653,0,1017.9,10,101,0,1029.22,1030.18,11.3198,
654,1,1021.49,10,102,0,1036.02,1055.97,14.5297,
655,0,1023.75,10,102,0,1024.93,1032.99,1.18282,
656,1,1023.89,11,102,0,1024.6,1037.95,0.718424,
657,1,1024.21,12,102,0,1026.26,1035.69,2.0563,
658,1,1025.81,13,102,0,1026.95,1028.62,1.13455,
659,1,1033.4,5,103,0,1046.37,1058.02,12.9726,
660,1,1034.05,6,103,0,1038.17,1049.68,4.12078,
661,1,1035.03,6,103,0,1049.96,1052.68,14.929,
662,0,1036.04,6,103,0,1042.29,1042.89,6.24156,
663,1,1037.22,7,103,0,1041.51,1042.69,4.28945,
664,1,1037.5,8,103,0,1041.38,1048.77,3.88181,
665,1,1039.92,8,103,0,1042.94,1045.24,3.01736,
666,1,1041.05,9,104,0,1044.77,1047.8,3.72516,
667,1,1044.44,8,104,0,1067.71,1071.48,23.2703,
668,1,1048.8,6,104,0,1050.36,1060.42,1.56152,
669,1,1055.86,5,105,0,1057.77,1060.4,1.91384,
670,1,1055.88,6,105,0,1063.67,1073.56,7.79194,
671,1,1059.22,5,105,0,1059.49,1060.35,0.271371,
672,1,1059.56,6,105,0,1075.26,1078.25,15.6989,
673,0,1059.75,7,105,0,1064.26,1077.26,4.51097,
674,1,1065.33,5,106,0,1067.84,1072.09,2.51354,
675,0,1065.78,6,106,0,1073.6,1090.82,7.82152,
676,0,1067.3,7,106,0,1075.76,1076.49,8.45396,
677,1,1070.66,8,107,0,1079.41,1094.37,8.74863,
678,1,1080.35,3,108,0,1084.22,1090.8,3.87135,
679,1,1080.9,4,108,0,1082.93,1088.58,2.02989,
680,0,1084.01,5,108,0,1093.76,1095.69,9.75293,
681,1,1085.57,6,108,0,1097.75,1107.2,12.1777,
682,1,1086.61,7,108,0,1087.4,1095.09,0.787842,
683,1,1088.6,7,108,0,1089.25,1092.33,0.650451,
684,0,1088.7,8,108,0,1096.57,1103.76,7.86822,
685,1,1089.92,9,108,0,1093.19,1097.7,3.27035,
686,1,1092.1,8,109,0,1108.98,1116.44,16.8819,
687,1,1095.02,7,109,0,1101.06,1118.36,6.04551,
688,1,1095.22,7,109,0,1121.84,1131.9,26.6238,
689,1,1095.7,7,109,0,1097.59,1100.52,1.88831,
690,1,1097.24,8,109,0,1104.03,1104.65,6.79494,
691,1,1097.95,8,109,0,1098.01,1098.48,0.0588043,
692,1,1100.43,8,110,0,1102.38,1103.65,1.95543,
693,1,1101.2,8,110,0,1109.01,1129.79,7.80955,
694,1,1106.33,6,110,0,1108.26,1110.47,1.93153,
695,0,1107.14,7,110,0,1126.43,1133.73,19.2929,
696,0,1107.71,7,110,0,1138.83,1142.72,31.1283,
697,1,1109.15,8,110,0,1112.5,1114.34,3.35079,
698,0,1110.13,9,111,0,1119.72,1123.07,9.5915,
699,1,1111.94,9,111,0,1113.94,1118.57,2.00207,
700,1,1114.56,9,111,0,1114.89,1115.85,0.323702,
701,0,1114.59,10,111,0,1118.56,1126.28,3.97184,
702,1,1115.77,11,111,0,1119.42,1121.44,3.65037,
703,1,1116.58,10,111,0,1119.53,1121.98,2.95862,
704,1,1118,11,111,0,1124.19,1125.55,6.19038,
705,0,1118.7,10,111,0,1137.52,1138.33,18.8261,
706,1,1123.16,8,112,0,1127.34,1132.61,4.17925,
707,1,1124.12,9,112,0,1126.3,1137.15,2.18426,
708,1,1127.54,8,112,0,1132.92,1154.25,5.38566,
709,1,1130.67,8,113,0,1132.44,1147.62,1.76976,
710,1,1131.7,9,113,0,1135.31,1136.59,3.60495,
711,1,1132.05,9,113,0,1132.56,1140.25,0.511698,
712,1,1132.34,10,113,0,1133.43,1137.13,1.08783,
713,1,1134.27,9,113,0,1140.18,1143.51,5.90946,
714,1,1136.15,10,113,0,1136.36,1149.01,0.210089,
715,1,1137.28,8,113,0,1145.91,1147.15,8.62867,
716,0,1137.88,9,113,0,1149.89,1153.82,12.0128,
717,0,1142.64,8,114,0,1149.95,1154.99,7.30836,
718,1,1143.18,8,114,0,1154.42,1154.73,11.2447,
719,0,1146.07,8,114,0,1147.24,1151.09,1.17518,
720,0,1147.76,7,114,0,1149.5,1150.02,1.73231,
721,0,1149.05,7,114,0,1153.41,1162.76,4.36075,
722,0,1151.16,6,115,0,1151.27,1179.5,0.11631,
723,0,1152.29,7,115,0,1156,1168.41,3.71156,
724,1,1153.75,8,115,0,1155.15,1159.56,1.39588,
725,1,1157.34,5,115,0,1163.98,1178.18,6.64184,
726,0,1158.41,6,115,0,1164.86,1165.58,6.44561,
727,1,1162.27,6,116,0,1180.07,1181.72,17.8081,
728,0,1163.12,6,116,0,1171.16,1171.79,8.044,
729,1,1163.65,7,116,0,1166.86,1169.87,3.2119,
730,0,1166.83,7,116,0,1189.03,1218.06,22.194,
731,1,1166.97,8,116,0,1172.78,1176.64,5.80688,
732,1,1168.42,8,116,0,1174.61,1178.01,6.19038,
733,1,1168.8,9,116,0,1169.27,1172.27,0.476105,
734,0,1169.12,10,116,0,1169.3,1180.08,0.180029,
735,1,1171.67,10,117,0,1173.4,1176.04,1.72913,
736,1,1173.07,9,117,0,1181.15,1191.88,8.07955,
737,1,1173.31,10,117,0,1177.62,1183.76,4.30039,
738,1,1175.83,11,117,0,1181.33,1193.66,5.50435,
739,1,1177,10,117,0,1177.48,1186.61,0.476105,
740,0,1177.8,11,117,0,1180.05,1187.3,2.25281,
741,1,1178.67,10,117,0,1199.74,1201.2,21.0708,
742,1,1179.47,11,117,0,1196.51,1213.25,17.042,
743,1,1179.58,11,117,0,1181.67,1186.41,2.09495,
744,1,1181.17,11,118,0,1185.12,1195.21,3.95005,
745,1,1185.64,10,118,0,1207.45,1209.2,21.8141,
746,1,1188.53,8,118,0,1195.38,1210.98,6.85157,
747,1,1190.94,9,119,0,1230.12,1232.06,39.1836,
748,1,1191.22,10,119,0,1203.7,1204.85,12.4828,
749,1,1191.96,10,119,0,1192.97,1203.46,1.01189,
750,0,1192.1,11,119,0,1207.12,1216.5,15.0202,
751,1,1192.62,12,119,0,1193.8,1197.5,1.17396,
752,1,1192.81,13,119,0,1194.45,1210.21,1.63542,
753,1,1192.99,14,119,0,1196.85,1207.19,3.8593,
754,1,1196.02,13,119,0,1207.29,1222.19,11.2775,
755,1,1199.05,13,119,0,1202.14,1207.54,3.09083,
756,0,1201.88,13,120,0,1211.58,1219.61,9.70673,
757,0,1202.78,14,120,0,1234.54,1246.59,31.7554,
758,1,1206.73,13,120,0,1209.72,1216,2.99645,
759,1,1211.24,9,121,0,1211.93,1218.63,0.690388,
760,1,1216.69,7,121,0,1220.57,1239.26,3.88181,
761,1,1218.76,6,121,0,1229.34,1230.56,10.5855,
762,1,1219.58,7,121,0,1220.18,1221.83,0.600966,
763,0,1219.92,7,121,0,1222.29,1240.58,2.36696,
764,1,1222.09,7,122,0,1234.53,1237.44,12.4366,
765,1,1225.51,7,122,0,1229.18,1231.99,3.66987,
766,1,1226.37,8,122,0,1230.16,1235.15,3.79141,
767,1,1230.95,8,123,0,1231.32,1251.14,0.3746,
768,1,1234.19,7,123,0,1241.72,1247.73,7.53015,
769,0,1237.06,7,123,0,1241.5,1254.64,4.44171,
770,1,1237.64,7,123,0,1247.61,1255.21,9.96311,
771,1,1238.39,8,123,0,1247.75,1264.48,9.35839,
772,0,1239.27,8,123,0,1239.95,1255.27,0.683899,
773,0,1239.69,9,123,0,1240.6,1241.7,0.914449,
774,1,1242.17,8,124,0,1243.14,1255.51,0.966889,
775,1,1243.19,9,124,0,1246.95,1253.45,3.75662,
776,1,1245.35,10,124,0,1260.46,1262.99,15.108,
777,1,1246.49,11,124,0,1251.47,1255.86,4.9763,
778,1,1247.99,10,124,0,1250.88,1251.22,2.89405,
779,1,1248.65,11,124,0,1251.88,1255.24,3.23502,
780,1,1250.29,12,125,0,1260.55,1272.05,10.2546,
781,0,1252.09,11,125,0,1272.77,1273.7,20.671,
782,1,1252.73,12,125,0,1259.16,1263.2,6.42773,
783,1,1253.81,12,125,0,1254.95,1266.76,1.14339,
784,1,1254.59,13,125,0,1259.89,1266.33,5.30874,
785,1,1255.89,8,125,0,1260.32,1261.83,4.43697,
786,1,1256.47,9,125,0,1260.94,1263.62,4.47242,
787,1,1256.59,10,125,0,1271.58,1272.28,14.9915,
788,1,1256.76,11,125,0,1257.94,1271.62,1.18105,
789,1,1258.54,12,125,0,1262.23,1265.75,3.69063,
790,1,1262.09,12,126,0,1264.87,1265.79,2.77839,
791,1,1262.7,13,126,0,1265.52,1267.01,2.82425,
792,1,1264.17,11,126,0,1264.37,1266.51,0.199404,
793,1,1270.92,5,127,0,1286.46,1291.89,15.5368,
794,1,1272.09,4,127,0,1277.04,1279.17,4.94897,
795,1,1274.99,3,127,0,1281.02,1286.65,6.02947,
796,0,1275.43,4,127,0,1277.8,1278.32,2.36696,
797,1,1275.52,5,127,0,1286.68,1290.01,11.1549,
798,1,1277.49,6,127,0,1277.95,1304.39,0.463738,
799,0,1281.84,5,128,0,1283.47,1286.01,1.62974,
800,0,1282.91,6,128,0,1286.98,1294.02,4.07429,
801,1,1289.11,5,128,0,1292.01,1304.63,2.90572,
802,0,1291.04,5,129,0,1292.62,1293.14,1.58529,
803,1,1291.51,6,129,0,1293.2,1296.67,1.69216,
804,1,1293.09,6,129,0,1299.64,1299.9,6.54948,
805,0,1293.24,6,129,0,1305.6,1305.8,12.357,
806,1,1294.49,6,129,0,1295.26,1296.81,0.774107,
807,0,1295.42,7,129,0,1297.42,1297.59,1.99904,
808,1,1296.05,8,129,0,1299.77,1307.14,3.72516,
809,1,1299.15,6,129,0,1323.94,1327.96,24.7869,
810,0,1301.75,6,130,0,1306.61,1308,4.86005,
811,1,1301.84,7,130,0,1305.72,1309.75,3.87135,
812,1,1303.84,8,130,0,1303.9,1313.48,0.0588043,
813,1,1306.58,6,130,0,1309.69,1312.13,3.10845,
814,1,1307.03,7,130,0,1310.78,1320.61,3.75662,
815,1,1307.04,8,130,0,1311.17,1320.1,4.13209,
816,1,1310.58,6,131,0,1334.73,1338.55,24.1581,
817,0,1313.57,5,131,0,1334.71,1335.39,21.1365,
818,1,1313.62,6,131,0,1318.22,1319.33,4.60057,
819,1,1313.96,7,131,0,1327.14,1327.92,13.1789,
820,1,1315.53,8,131,0,1317.42,1337.74,1.88831,
821,1,1315.6,9,131,0,1318.62,1319.47,3.02763,
822,0,1316.24,10,131,0,1321.9,1328.38,5.65439,
823,1,1316.91,11,131,0,1320.07,1320.56,3.16079,
824,1,1325.01,7,132,0,1338.19,1343.6,13.1789,
825,1,1327.65,8,132,0,1329.55,1329.91,1.89681,
826,1,1329.82,6,132,0,1336.06,1337.16,6.24266,
827,1,1330.06,6,133,0,1331.95,1332.22,1.88055,
828,1,1331.3,7,133,0,1338.39,1349.87,7.09823,
829,1,1334.96,7,133,0,1336.14,1354.48,1.18105,
830,1,1335.78,7,133,0,1338.85,1343.42,3.07117,
831,0,1339.79,5,133,0,1346.96,1359.45,7.17473,
832,1,1340.41,6,134,0,1346.08,1349.81,5.6704,
833,1,1342.93,7,134,0,1343.98,1345.89,1.04956,
834,0,1343.09,8,134,0,1344.56,1347.58,1.46472,
835,1,1345.36,7,134,0,1348.25,1353.61,2.88476,
836,1,1345.55,8,134,0,1366.8,1370.31,21.2545,
837,1,1346.81,8,134,0,1358.32,1359.54,11.5128,
838,1,1347.24,9,134,0,1361.58,1363.5,14.3441,
839,1,1348.34,9,134,0,1354.62,1369.37,6.27646,
840,1,1351.2,8,135,0,1356.35,1361.29,5.15351,
841,1,1353.67,8,135,0,1356.75,1359.83,3.07939,
842,1,1355.21,8,135,0,1357.53,1359.22,2.32071,
843,0,1357.88,9,135,0,1360.19,1370.37,2.30747,
844,0,1358.93,10,135,0,1374.56,1385.18,15.6354,
845,1,1359.29,10,135,0,1362.72,1366.69,3.42909,
846,1,1360.23,8,136,0,1362.97,1385.97,2.74011,
847,1,1360.52,9,136,0,1365.91,1370.23,5.38566,
848,1,1361.69,9,136,0,1364.96,1377.41,3.27035,
849,1,1362.83,10,136,0,1376.53,1381.48,13.6995,
850,1,1365.57,10,136,0,1370.24,1381.59,4.67394,
851,1,1366.24,11,136,0,1368.48,1375.96,2.246,
852,1,1370.03,10,137,0,1379.12,1382.92,9.08787,
853,1,1370.25,10,137,0,1378.31,1382.7,8.05569,
854,0,1370.75,9,137,0,1393.43,1393.95,22.6851,
855,0,1372.23,10,137,0,1375.5,1377.05,3.27232,
856,1,1372.82,11,137,0,1378.31,1391.07,5.49094,
857,1,1373.63,12,137,0,1374.82,1375.73,1.18816,
858,1,1374.91,13,137,0,1390.7,1394.41,15.7823,
859,1,1376.03,12,137,0,1383.98,1386.45,7.949,
860,1,1379.47,11,137,0,1379.86,1380.84,0.38781,
861,1,1381.44,11,138,0,1391.76,1393.6,10.318,
862,1,1381.76,10,138,0,1386.56,1399.7,4.8044,
863,1,1381.89,11,138,0,1401.7,1428.26,19.81,
864,1,1382.26,12,138,0,1386.38,1395.55,4.12078,
865,0,1383.79,11,138,0,1396.89,1409.93,13.0952,
866,1,1386.58,9,138,0,1393.44,1422.59,6.85157,
867,0,1392.13,9,139,0,1417.11,1447.61,24.9771,
868,1,1392.19,10,139,0,1393.42,1395.05,1.22862,
869,1,1394.95,8,139,0,1406.31,1408.69,11.3567,
870,1,1395.36,8,139,0,1418.9,1421.17,23.5418,
871,1,1396.55,8,139,0,1401.8,1407.02,5.25272,
872,1,1396.8,9,139,0,1406.46,1407.14,9.6685,
873,1,1398.91,10,139,0,1405.59,1414.23,6.6803,
874,1,1402.21,10,140,0,1407.61,1409.44,5.39827,
875,1,1403.13,11,140,0,1416.73,1420.45,13.6014,
876,0,1403.27,12,140,0,1408.57,1425.77,5.29695,
877,1,1408.61,11,140,0,1416.29,1422.97,7.67764,
878,1,1408.9,11,140,0,1410.03,1415.15,1.12039,
879,1,1409.11,12,140,0,1420.93,1435.96,11.8242,
880,1,1411.34,11,141,0,1414.03,1417.5,2.69306,
881,1,1411.51,12,141,0,1413.54,1421.21,2.02989,
882,1,1411.51,13,141,0,1418.1,1420.83,6.5847,
883,1,1411.98,14,141,0,1412.93,1420.57,0.946034,
884,0,1413.79,15,141,0,1414.12,1414.34,0.338815,
885,1,1413.94,16,141,0,1424.55,1435.74,10.6146,
886,1,1415.65,14,141,0,1419.91,1430.72,4.25597,
887,1,1416.61,15,141,0,1416.93,1425.06,0.323702,
888,1,1417.34,16,141,0,1423.77,1428.65,6.42773,
889,1,1417.41,17,141,0,1421.87,1425.77,4.46027,
890,0,1417.57,17,141,0,1422.09,1447.64,4.52429,
891,0,1417.6,18,141,0,1418.36,1420.45,0.76341,
892,1,1421.19,14,142,0,1422.7,1426.35,1.5017,
893,1,1424.62,12,142,0,1427.22,1445.16,2.59893,
894,1,1425.62,12,142,0,1428.05,1432.66,2.4293,
895,1,1426.14,11,142,0,1432.01,1440.17,5.87498,
896,1,1427.67,11,142,0,1437.89,1439.4,10.2207,
897,1,1428.02,12,142,0,1429.84,1436.57,1.82108,
898,0,1431.65,10,143,0,1435.2,1436.19,3.54979,
899,1,1432.22,11,143,0,1433.08,1467.45,0.858472,
900,1,1432.36,12,143,0,1448.64,1451.59,16.2816,
901,1,1433.35,12,143,0,1451.89,1456.04,18.5425,
902,1,1434.18,13,143,0,1443.63,1447.53,9.44262,
903,1,1434.51,14,143,0,1438.04,1439.77,3.53643,
904,1,1435.53,15,143,0,1441.72,1442.1,6.19038,
905,1,1435.95,15,143,0,1436.99,1438.08,1.04265,
906,1,1437.68,13,143,0,1438.44,1460.35,0.767066,
907,1,1438.36,13,143,0,1458.66,1465.08,20.297,
908,1,1438.79,14,143,0,1439.39,1457.55,0.59383,
909,1,1439.82,13,143,0,1446.39,1449.38,6.56797,
910,0,1440.66,13,0,1,1454.16,1459.49,13.4963,
911,1,1441.53,14,0,1,1450.53,1451.59,9.00602,
912,1,1447.37,13,0,1,1449.66,1450.58,2.2831,
913,1,1448.21,11,0,1,1456.55,1457.95,8.34019,
914,1,1448.89,12,0,1,1451.03,1453.02,2.14198,
915,0,1449.89,12,0,1,1458.1,1460.93,8.21072,
916,1,1450.23,13,1,1,1455.22,1456.07,4.99006,
917,1,1452.99,11,1,1,1454.32,1465.83,1.33553,
918,1,1456.1,9,1,1,1463.28,1488.54,7.17433,
919,1,1457.57,9,1,1,1458.24,1459.78,0.664944,
920,1,1460.34,7,2,1,1466.75,1476.43,6.40856,
921,1,1463.9,6,2,1,1467.45,1470.67,3.5465,
922,1,1464.03,7,2,1,1475.7,1488.83,11.665,
923,1,1465.32,7,2,1,1473.86,1475.98,8.53913,
924,1,1465.67,8,2,1,1475.14,1476.02,9.46805,
925,1,1467.98,7,2,1,1472.24,1476.11,4.25597,
926,1,1469.77,8,2,1,1477.02,1483.74,7.24993,
927,1,1473.19,8,3,1,1484.27,1489.63,11.0796,
928,1,1477.04,5,3,1,1486.1,1489.28,9.05987,
929,1,1478.27,6,3,1,1479.61,1481.07,1.34306,
930,1,1478.32,7,3,1,1496.62,1508.85,18.2971,
931,0,1479.68,8,3,1,1485.11,1488.09,5.42494,
932,1,1479.79,9,3,1,1502.45,1505.45,22.6589,
933,1,1480.83,10,4,1,1484.02,1488.21,3.1907,
934,1,1481.35,10,4,1,1495.05,1504.08,13.6995,
935,1,1485.54,10,4,1,1488.37,1502.7,2.83414,
936,0,1485.71,11,4,1,1488.82,1491.35,3.1112,
937,1,1487.06,12,4,1,1489.59,1490.89,2.5336,
938,0,1490.35,7,5,1,1490.61,1490.67,0.262874,
939,0,1490.62,8,5,1,1499.49,1509.79,8.86715,
940,1,1492.3,6,5,1,1503.34,1506.14,11.0431,
941,1,1492.62,7,5,1,1516.78,1517.38,24.1581,
942,1,1494,8,5,1,1500.51,1510.55,6.51552,
943,1,1495.13,9,5,1,1516.94,1528.99,21.8141,
944,1,1501.34,10,6,1,1503.36,1503.4,2.02048,
945,0,1501.47,11,6,1,1503.89,1509.27,2.42114,
946,1,1505.02,9,6,1,1507.43,1513.27,2.40433,
947,1,1506.4,8,6,1,1520.75,1524.6,14.3441,
948,0,1507.16,9,6,1,1517.94,1519.74,10.7831,
949,1,1507.16,10,6,1,1518.71,1529.3,11.5479,
950,1,1507.26,11,6,1,1525.3,1526.88,18.0389,
951,1,1508.04,12,6,1,1526.07,1530.7,18.0389,
952,1,1508.6,13,6,1,1533.39,1554.57,24.7869,
953,0,1508.79,14,6,1,1513.98,1514.84,5.18874,
954,1,1511.47,11,7,1,1515.57,1515.77,4.09616,
955,1,1512.13,12,7,1,1513.58,1517.86,1.44899,
956,1,1513.94,12,7,1,1517.41,1522.57,3.47301,
